time,open,high,low,close
1767595500,4420.03,4422.23,4417.93,4420.21
1767596400,4420.21,4423.9,4416.38,4419.84
1767597300,4419.84,4423.19,4418.53,4420.13
1767598200,4420.13,4425.02,4418.13,4424.52
1767599100,4424.52,4424.59,4419.79,4421.69
1767600000,4421.69,4425.11,4419.16,4424.16
1767600900,4424.16,4430.09,4424.12,4426.43
1767601800,4426.43,4430.8,4423.46,4429.82
1767602700,4429.82,4433.82,4429.75,4429.86
1767603600,4429.86,4431.99,4425.94,4430.27
1767604500,4430.27,4434.31,4429.54,4432.43
1767605400,4432.43,4438.14,4430.73,4437.49
1767606300,4437.49,4438.17,4433.76,4434.72
1767607200,4434.72,4435.27,4430.65,4433
1767608100,4433,4436.4,4431.2,4432.98
1767609000,4432.98,4438.97,4432.37,4434.94
1767609900,4434.94,4439.77,4434.1,4436.2
1767610800,4436.2,4437.43,4430.08,4433.14
1767611700,4433.14,4433.66,4410.39,4417.07
1767612600,4417.07,4424.46,4414.99,4423.93
1767613500,4423.93,4426.07,4418.01,4419.16
1767614400,4419.16,4421.37,4416.58,4417.69
1767615300,4417.69,4418.34,4413.71,4415.55
1767616200,4415.55,4417.04,4406.1,4409.76
1767617100,4409.76,4412.35,4405.31,4409.5
1767618000,4409.5,4418.83,4407.04,4409.16
1767618900,4409.16,4413.13,4396.5,4399.46
1767619800,4399.46,4414.23,4396.15,4411.93
1767620700,4411.93,4417.13,4411.28,4416.61
1767621600,4416.61,4428.34,4416.61,4426.17
1767622500,4426.17,4429.58,4420.23,4421.1
1767623400,4421.1,4429.8,4417.79,4429.44
1767624300,4429.44,4442.71,4427.88,4436.09
1767625200,4436.09,4455.7,4435.9,4449.11
1767626100,4449.11,4452.42,4442.23,4444.54
1767627000,4444.54,4447.82,4435.45,4447.35
1767627900,4447.35,4449.95,4440.45,4448.44
1767628800,4448.44,4451.42,4438.28,4446.33
1767629700,4446.33,4448.78,4440.17,4440.72
1767630600,4440.72,4445.93,4440,4445.16
1767631500,4445.16,4454.34,4440.67,4441.75
1767632400,4441.75,4442.43,4432.16,4442.37
1767633300,4442.37,4449.02,4442.17,4445.83
1767634200,4445.83,4447.56,4437.64,4439.49
1767635100,4439.49,4445.63,4439.13,4443.44
1767636000,4443.44,4448.19,4441.74,4447.24
1767636900,4447.24,4448.51,4439.73,4441.21
1767637800,4441.21,4445.81,4440.98,4443.44
1767638700,4443.44,4448.53,4442.53,4448.5
1767639600,4448.5,4449.37,4434.69,4439.93
1767640500,4439.93,4443.01,4437.63,4441.64
1767641400,4441.64,4445.84,4441.03,4442.59
1767642300,4442.59,4444.11,4438.53,4439.73
1767643200,4439.73,4445.4,4438.98,4443.9
1767644100,4443.9,4447,4442.71,4445.49
1767645000,4445.49,4445.53,4437.93,4438.01
1767645900,4438.01,4446,4438.01,4444.83
1767646800,4444.83,4448.03,4444.83,4446.87
1767647700,4446.87,4447.01,4443.19,4445.41
1767648600,4445.41,4448.21,4445.27,4445.87
1767649500,4445.87,4449.21,4445.22,4448.31
1767654000,4448.31,4460.04,4448.31,4451.08
1767654900,4451.08,4453.25,4448.34,4448.78
1767655800,4448.78,4450.24,4438.37,4442.66
1767656700,4442.66,4444.08,4436.44,4440.41
1767657600,4440.41,4441.65,4436.23,4440.41
1767658500,4440.41,4442.53,4439.28,4440.75
1767659400,4440.75,4444.85,4430.1,4436.42
1767660300,4436.42,4438.15,4434.21,4436.31
1767661200,4436.31,4442.36,4427.45,4441.77
1767662100,4441.77,4444.3,4433.7,4434.91
1767663000,4434.91,4443.41,4432.73,4439.22
1767663900,4439.22,4452.34,4438.33,4450.52
1767664800,4450.52,4460.51,4448.42,4459.42
1767665700,4459.42,4460.69,4456.34,4460.18
1767666600,4460.18,4461.16,4448.4,4453.21
1767667500,4453.21,4457.49,4451.75,4454.89
1767668400,4454.89,4465.51,4454.02,4462.49
1767669300,4462.49,4468.05,4461.73,4463.72
1767670200,4463.72,4467.67,4463.21,4466.23
1767671100,4466.23,4468.03,4464.56,4467.6
1767672000,4467.6,4468.6,4464.58,4465.59
1767672900,4465.59,4467.36,4463.17,4464.74
1767673800,4464.74,4466.39,4461.34,4462.7
1767674700,4462.7,4468.42,4462.55,4467.38
1767675600,4467.38,4469.54,4466.95,4467.32
1767676500,4467.32,4470.76,4466.8,4469.72
1767677400,4469.72,4473.72,4461.7,4463.28
1767678300,4463.28,4464.66,4449.32,4452
1767679200,4452,4458.38,4451.15,4456.85
1767680100,4456.85,4461.19,4455.46,4461.19
1767681000,4461.19,4465.71,4459.06,4463.62
1767681900,4463.62,4466.95,4461.08,4465.77
1767682800,4465.77,4470.37,4463.93,4468.47
1767683700,4468.47,4469.66,4461.44,4464.51
1767684600,4464.51,4467.37,4463.41,4464.54
1767685500,4464.54,4466.5,4457.01,4459.29
1767686400,4459.29,4463.41,4457.33,4461.92
1767687300,4461.92,4475.7,4461.56,4470.91
1767688200,4470.91,4472.51,4464.41,4465.74
1767689100,4465.74,4469.44,4464.98,4468.22
1767690000,4468.22,4468.49,4453.41,4457.83
1767690900,4457.83,4458.19,4451.88,4456.7
1767691800,4456.7,4457.19,4453.77,4455.86
1767692700,4455.86,4456.26,4444.4,4446.33
1767693600,4446.33,4452.3,4442.53,4450.11
1767694500,4450.11,4452.62,4448.54,4450.25
1767695400,4450.25,4456.11,4448.49,4451.24
1767696300,4451.24,4453.26,4449.18,4451.69
1767697200,4451.69,4453.08,4449.78,4450.88
1767698100,4450.88,4455.82,4448.76,4455.58
1767699000,4455.58,4462.47,4454.71,4461.99
1767699900,4461.99,4464.44,4459.62,4463.35
1767700800,4463.35,4464.66,4461.56,4462.07
1767701700,4462.07,4465.71,4461.42,4464.45
1767702600,4464.45,4466.45,4458.64,4461.92
1767703500,4461.92,4464.85,4459.55,4463.66
1767704400,4463.66,4468.14,4459.78,4465.5
1767705300,4465.5,4470.46,4457.36,4459.11
1767706200,4459.11,4462.22,4455.27,4461.2
1767707100,4461.2,4468.35,4454.11,4467.99
1767708000,4467.99,4472.67,4466.19,4471.6
1767708900,4471.6,4473.23,4464.38,4466.82
1767709800,4466.82,4483.13,4464.98,4479
1767710700,4479,4489.78,4478.94,4487.52
1767711600,4487.52,4490.91,4479.01,4480.03
1767712500,4480.03,4483.31,4473.93,4480.91
1767713400,4480.91,4481.84,4462.94,4475.37
1767714300,4475.37,4479.81,4471.48,4478.32
1767715200,4478.32,4483.19,4471.48,4478.86
1767716100,4478.86,4485.22,4477.62,4483.46
1767717000,4483.46,4488.89,4482.44,4488.16
1767717900,4488.16,4488.85,4484.25,4488.34
1767718800,4488.34,4490.21,4484.41,4488.46
1767719700,4488.46,4490.29,4485.88,4487.09
1767720600,4487.09,4489.84,4481.54,4483.89
1767721500,4483.89,4491.51,4483.21,4489.37
1767722400,4489.37,4491.61,4486.21,4491.13
1767723300,4491.13,4494.14,4484.16,4485.81
1767724200,4485.81,4487.88,4482.03,4486.15
1767725100,4486.15,4490.31,4486.04,4488.47
1767726000,4488.47,4489.42,4481.83,4482.08
1767726900,4482.08,4484.71,4477.43,4480.94
1767727800,4480.94,4483.64,4477.81,4481.38
1767728700,4481.38,4483.67,4479.03,4481.24
1767729600,4481.24,4486.9,4480.29,4485.54
1767730500,4485.54,4487.8,4484.63,4485.61
1767731400,4485.61,4490.18,4483.67,4489.82
1767732300,4489.82,4497.01,4488.65,4493.8
1767733200,4493.8,4494.52,4491.68,4491.88
1767734100,4491.88,4494.42,4491.84,4493.89
1767735000,4493.89,4496.99,4493.87,4496.05
1767735900,4496.05,4497.22,4493.78,4494.56
1767740400,4494.56,4499.19,4494.36,4497.29
1767741300,4497.29,4500.53,4496.77,4498.34
1767742200,4498.34,4499.5,4494.88,4495.22
1767743100,4495.22,4496.33,4492.15,4493.41
1767744000,4493.41,4494.37,4490.17,4493.14
1767744900,4493.14,4493.41,4489.71,4490.97
1767745800,4490.97,4494.71,4487.96,4489.8
1767746700,4489.8,4492.07,4482.36,4491.75
1767747600,4491.75,4495.73,4468.91,4471.14
1767748500,4471.14,4478.88,4470.79,4477.05
1767749400,4477.05,4477.86,4464.76,4468.51
1767750300,4468.51,4470.53,4461.01,4465.63
1767751200,4465.63,4475.62,4459.71,4472.29
1767752100,4472.29,4474.97,4468.26,4473.9
1767753000,4473.9,4478.42,4473.29,4475.77
1767753900,4475.77,4478.72,4473.62,4474.62
1767754800,4474.62,4477.14,4471.8,4474.72
1767755700,4474.72,4480.27,4472.55,4476.56
1767756600,4476.56,4478.86,4475.54,4478.29
1767757500,4478.29,4478.53,4473.59,4474.71
1767758400,4474.71,4476.07,4469.26,4470.42
1767759300,4470.42,4472.06,4465.76,4465.94
1767760200,4465.94,4468.52,4463.47,4465.16
1767761100,4465.16,4467.17,4463.84,4464.72
1767762000,4464.72,4467.21,4461.65,4465.91
1767762900,4465.91,4470.38,4465.32,4468.63
1767763800,4468.63,4469.34,4448.36,4452.21
1767764700,4452.21,4454.34,4443.3,4454.19
1767765600,4454.19,4459.14,4452.95,4456.05
1767766500,4456.05,4460.4,4452.27,4455.04
1767767400,4455.04,4455.54,4443.59,4446.5
1767768300,4446.5,4450.92,4441.23,4444.18
1767769200,4444.18,4450.96,4441.55,4450.19
1767770100,4450.19,4455.01,4448.11,4454.93
1767771000,4454.93,4460.12,4453.58,4458.82
1767771900,4458.82,4464.98,4458.5,4460.98
1767772800,4460.98,4466.53,4459.3,4465.9
1767773700,4465.9,4468.63,4463.72,4465.1
1767774600,4465.1,4474.85,4464,4466.62
1767775500,4466.62,4470.73,4465.34,4468.26
1767776400,4468.26,4468.56,4459.34,4465.81
1767777300,4465.81,4467.22,4461.61,4461.85
1767778200,4461.85,4464.42,4460.83,4461.41
1767779100,4461.41,4465.6,4459.82,4463.32
1767780000,4463.32,4465.66,4461.29,4464.75
1767780900,4464.75,4466.62,4458.71,4459.86
1767781800,4459.86,4467.23,4458.49,4466.06
1767782700,4466.06,4467.68,4463.58,4464.3
1767783600,4464.3,4465.02,4461.03,4461.57
1767784500,4461.57,4464.28,4455.21,4459.01
1767785400,4459.01,4460.14,4450.51,4450.51
1767786300,4450.51,4454.54,4446.41,4447.44
1767787200,4447.44,4450.22,4443.34,4445.56
1767788100,4445.56,4450.51,4438.83,4450.08
1767789000,4450.08,4455.17,4449.31,4450.04
1767789900,4450.04,4453.9,4444.94,4444.98
1767790800,4444.98,4449.83,4427.62,4433.07
1767791700,4433.07,4447.29,4429.98,4442.11
1767792600,4442.11,4450.66,4438.15,4445.37
1767793500,4445.37,4453.04,4444.76,4452.91
1767794400,4452.91,4454.43,4447.04,4447.18
1767795300,4447.18,4453.55,4442.65,4444.53
1767796200,4444.53,4452.28,4435.57,4444.2
1767797100,4444.2,4452.94,4440.72,4444.85
1767798000,4444.85,4444.85,4426.42,4426.63
1767798900,4426.63,4442.34,4423.38,4442.09
1767799800,4442.09,4452.16,4441.85,4442.04
1767800700,4442.04,4447.93,4440.37,4445.99
1767801600,4445.99,4450.34,4443.68,4447.02
1767802500,4447.02,4461.09,4444.54,4457.76
1767803400,4457.76,4467.97,4456.76,4467.71
1767804300,4467.71,4468.26,4461.84,4464.14
1767805200,4464.14,4465.35,4457.76,4460.09
1767806100,4460.09,4462.97,4457.06,4458.34
1767807000,4458.34,4461.35,4455.86,4456.86
1767807900,4456.86,4459.3,4449.61,4451.9
1767808800,4451.9,4452.87,4447.85,4449.74
1767809700,4449.74,4455.78,4447.12,4452.19
1767810600,4452.19,4458.81,4451.63,4456.14
1767811500,4456.14,4456.41,4449.97,4452.05
1767812400,4452.05,4455.32,4447.71,4449.52
1767813300,4449.52,4451.12,4445.25,4450.56
1767814200,4450.56,4457.31,4450.44,4453.25
1767815100,4453.25,4457.95,4451.96,4456.9
1767816000,4456.9,4459.49,4455.26,4458.31
1767816900,4458.31,4461.71,4456.03,4458.14
1767817800,4458.14,4460.4,4456.38,4456.88
1767818700,4456.88,4459.77,4450.41,4452.15
1767819600,4452.15,4454.59,4449.61,4454
1767820500,4454,4455.16,4451.84,4452.56
1767821400,4452.56,4454.3,4452.31,4453.19
1767822300,4453.19,4456.71,4452.59,4456.06
1767826800,4456.06,4462.46,4456.06,4459.66
1767827700,4459.66,4464.06,4458.67,4461.83
1767828600,4461.83,4462.88,4459.72,4461.7
1767829500,4461.7,4463.95,4459.45,4463.53
1767830400,4463.53,4465.94,4462.36,4465.69
1767831300,4465.69,4466.45,4453.94,4456.75
1767832200,4456.75,4458.89,4450.26,4451.26
1767833100,4451.26,4452.4,4446.58,4450.15
1767834000,4450.15,4460.32,4444.14,4456.98
1767834900,4456.98,4460.4,4454.27,4454.71
1767835800,4454.71,4457.44,4445.83,4447.47
1767836700,4447.47,4448.49,4441.62,4448.38
1767837600,4448.38,4449.52,4439.86,4446.53
1767838500,4446.53,4446.73,4440.86,4441.03
1767839400,4441.03,4442.82,4433.37,4441.89
1767840300,4441.89,4444,4437.32,4441.36
1767841200,4441.36,4445.67,4438.75,4442.64
1767842100,4442.64,4445.77,4437.24,4444.04
1767843000,4444.04,4446.43,4439.89,4441.96
1767843900,4441.96,4442.79,4438.02,4440.23
1767844800,4440.23,4440.41,4436.68,4440.18
1767845700,4440.18,4440.63,4436.6,4436.77
1767846600,4436.77,4438.81,4431.87,4432.06
1767847500,4432.06,4433.3,4430.09,4431.54
1767848400,4431.54,4432.38,4425.7,4427.18
1767849300,4427.18,4429.66,4422.38,4425.85
1767850200,4425.85,4426.88,4415.48,4418.48
1767851100,4418.48,4427.75,4415.61,4425.45
1767852000,4425.45,4429.42,4415.85,4420.99
1767852900,4420.99,4428.35,4418.53,4425.92
1767853800,4425.92,4437.72,4425.9,4435.63
1767854700,4435.63,4436.19,4429.88,4433.24
1767855600,4433.24,4439.85,4431.94,4435.91
1767856500,4435.91,4436.93,4430.71,4436.43
1767857400,4436.43,4436.79,4430.9,4431.28
1767858300,4431.28,4434.01,4428.3,4430.95
1767859200,4430.95,4433.39,4425.6,4425.68
1767860100,4425.68,4430.69,4425.29,4426.8
1767861000,4426.8,4428.57,4419.76,4421.26
1767861900,4421.26,4432.87,4420.8,4431.55
1767862800,4431.55,4435.37,4430.43,4430.83
1767863700,4430.83,4431.29,4425.89,4430.25
1767864600,4430.25,4434.78,4429.74,4433.16
1767865500,4433.16,4433.36,4428.96,4432.63
1767866400,4432.63,4432.7,4427.5,4429.29
1767867300,4429.29,4430.57,4423,4424.53
1767868200,4424.53,4434.88,4423.42,4432.58
1767869100,4432.58,4433.64,4429.79,4433.09
1767870000,4433.09,4433.09,4427.36,4428.35
1767870900,4428.35,4429.49,4424.59,4426.26
1767871800,4426.26,4428.07,4424.58,4426.42
1767872700,4426.42,4427.27,4422.18,4422.9
1767873600,4422.9,4423.08,4411.72,4412.14
1767874500,4412.14,4422.38,4407.55,4420.5
1767875400,4420.5,4431.34,4420.21,4429.01
1767876300,4429.01,4430.39,4426.23,4427.66
1767877200,4427.66,4429.78,4417.21,4420.31
1767878100,4420.31,4436.07,4420.31,4434.15
1767879000,4434.15,4435.56,4425.97,4433.24
1767879900,4433.24,4433.91,4421.75,4423.72
1767880800,4423.72,4428.02,4419.18,4423.4
1767881700,4423.4,4430.12,4419.39,4427.72
1767882600,4427.72,4435.42,4421.81,4425.85
1767883500,4425.85,4439.36,4425.62,4432.78
1767884400,4432.78,4449.08,4427.74,4447.87
1767885300,4447.87,4453.97,4443.23,4447.56
1767886200,4447.56,4455.43,4446.68,4453.24
1767887100,4453.24,4456.49,4447.54,4454.15
1767888000,4454.15,4457.91,4447.15,4447.2
1767888900,4447.2,4455.11,4446.79,4453.56
1767889800,4453.56,4464.5,4451.85,4460.73
1767890700,4460.73,4464.32,4457.58,4463.2
1767891600,4463.2,4465.3,4458.02,4460.03
1767892500,4460.03,4462.2,4457.58,4461.64
1767893400,4461.64,4463.51,4458.71,4461.27
1767894300,4461.27,4464.07,4459.09,4463.36
1767895200,4463.36,4463.36,4452.23,4453.88
1767896100,4453.88,4456.57,4449.18,4451.96
1767897000,4451.96,4453.59,4447.84,4452.08
1767897900,4452.08,4455.01,4449.22,4449.43
1767898800,4449.43,4451.21,4446.89,4447.28
1767899700,4447.28,4449.77,4444.63,4447.7
1767900600,4447.7,4452.8,4447.52,4451.56
1767901500,4451.56,4452.95,4449.56,4452.13
1767902400,4452.13,4458.91,4451.41,4458.08
1767903300,4458.08,4473.67,4457.24,4469.86
1767904200,4469.86,4478,4469.86,4473.65
1767905100,4473.65,4478,4471.96,4476.21
1767906000,4476.21,4479.66,4475.99,4477.8
1767906900,4477.8,4478.44,4472.54,4474.97
1767907800,4474.97,4475.64,4472.51,4474.01
1767908700,4474.01,4478.71,4473.52,4477.79
1767913200,4477.79,4483.74,4475.12,4477.01
1767914100,4477.01,4478.86,4474.95,4477.28
1767915000,4477.28,4477.55,4475.11,4475.89
1767915900,4475.89,4476.31,4472.31,4475.42
1767916800,4475.42,4476.57,4471.67,4471.67
1767917700,4471.67,4472.98,4463.32,4465.68
1767918600,4465.68,4468.57,4463.69,4467.74
1767919500,4467.74,4467.84,4459.8,4462.25
1767920400,4462.25,4465.75,4452.81,4459.1
1767921300,4459.1,4461.5,4452.95,4457.34
1767922200,4457.34,4463.25,4456.14,4462.37
1767923100,4462.37,4469.99,4462.1,4468.64
1767924000,4468.64,4476.53,4468.62,4471.78
1767924900,4471.78,4474.46,4469.79,4472.28
1767925800,4472.28,4475.41,4468.24,4473.2
1767926700,4473.2,4473.6,4465.6,4469.46
1767927600,4469.46,4470,4462.13,4464.24
1767928500,4464.24,4466.37,4460.99,4463.37
1767929400,4463.37,4465.41,4460.31,4463.9
1767930300,4463.9,4465.79,4463.62,4464.12
1767931200,4464.12,4465.65,4462.37,4462.53
1767932100,4462.53,4463.93,4460.42,4462.8
1767933000,4462.8,4464.79,4461.44,4463.2
1767933900,4463.2,4467.05,4461.9,4464.74
1767934800,4464.74,4466.83,4461.72,4463.02
1767935700,4463.02,4465.05,4458.17,4464.97
1767936600,4464.97,4471.69,4464.22,4467.38
1767937500,4467.38,4469.46,4465.43,4468.05
1767938400,4468.05,4471,4465.96,4467.25
1767939300,4467.25,4473.58,4466.06,4473.51
1767940200,4473.51,4475.73,4472.89,4475.04
1767941100,4475.04,4477.42,4472.6,4474.04
1767942000,4474.04,4475.47,4470.51,4471.23
1767942900,4471.23,4473.26,4468.61,4470.13
1767943800,4470.13,4472.97,4468.46,4471.56
1767944700,4471.56,4473.53,4469.38,4470.13
1767945600,4470.13,4476.95,4466.21,4474.15
1767946500,4474.15,4475.3,4472.18,4473.07
1767947400,4473.07,4473.8,4465.41,4466.66
1767948300,4466.66,4468.73,4463.99,4468.42
1767949200,4468.42,4475.05,4468.27,4474.69
1767950100,4474.69,4476.85,4473.1,4473.82
1767951000,4473.82,4475.13,4471.51,4471.64
1767951900,4471.64,4474.32,4470.55,4471.09
1767952800,4471.09,4474.3,4469.76,4471.83
1767953700,4471.83,4473.84,4468.84,4468.92
1767954600,4468.92,4472.39,4468.01,4469.12
1767955500,4469.12,4472.8,4466.9,4472.64
1767956400,4472.64,4474.72,4469.82,4472.03
1767957300,4472.03,4472.93,4470.49,4470.6
1767958200,4470.6,4471.94,4469.11,4470.56
1767959100,4470.56,4476.17,4468.6,4475.23
1767960000,4475.23,4480.6,4472.01,4474.12
1767960900,4474.12,4474.9,4466.96,4467.63
1767961800,4467.63,4468.65,4460.98,4465.92
1767962700,4465.92,4468.37,4463.6,4465.98
1767963600,4465.98,4473.76,4463.64,4467.48
1767964500,4467.48,4474.65,4461.95,4472.73
1767965400,4472.73,4491.77,4458.52,4486.97
1767966300,4486.97,4488.76,4478.78,4482.65
1767967200,4482.65,4496.58,4480.14,4489.26
1767968100,4489.26,4495.79,4483.65,4494.28
1767969000,4494.28,4498.08,4482.49,4487.96
1767969900,4487.96,4495.05,4479.02,4494.13
1767970800,4494.13,4500.32,4490.09,4496.46
1767971700,4496.46,4511.04,4493.4,4505.31
1767972600,4505.31,4517.11,4505.19,4514.4
1767973500,4514.4,4514.72,4508.34,4512.19
1767974400,4512.19,4514.23,4499.68,4502.91
1767975300,4502.91,4507.12,4500.09,4503.52
1767976200,4503.52,4506.81,4500.72,4504.68
1767977100,4504.68,4508.08,4501.74,4506.43
1767978000,4506.43,4511.59,4504.38,4508.77
1767978900,4508.77,4508.78,4501.97,4503.78
1767979800,4503.78,4510.06,4501.16,4501.91
1767980700,4501.91,4503.15,4482.02,4484.48
1767981600,4484.48,4493.22,4483.05,4492.8
1767982500,4492.8,4494.54,4489.67,4491.42
1767983400,4491.42,4504.53,4491.19,4502.32
1767984300,4502.32,4502.82,4495.22,4496
1767985200,4496,4497.99,4492.6,4496.9
1767986100,4496.9,4501.66,4496.45,4498.82
1767987000,4498.82,4500.21,4495.86,4496.79
1767987900,4496.79,4501.87,4496.79,4499.22
1767988800,4499.22,4507.09,4497.75,4506.85
1767989700,4506.85,4509.46,4503.21,4505.54
1767990600,4505.54,4506.02,4502.45,4503.99
1767991500,4503.99,4510.25,4503.69,4507.5
1767992400,4507.5,4508.54,4504.91,4508.14
1767993300,4508.14,4510.36,4507.39,4509.81
1767994200,4509.81,4511,4505.66,4509.71
1768172400,4509.71,4530.92,4509.71,4530.06
1768173300,4530.06,4538.47,4529.1,4537.7
1768174200,4537.7,4545.07,4533.12,4542.32
1768175100,4542.32,4544.04,4537.96,4540.11
1768176000,4540.11,4554.51,4536.19,4553.77
1768176900,4553.77,4566.07,4551.2,4564.86
1768177800,4564.86,4594.15,4562.12,4591.38
1768178700,4591.38,4601.18,4587.71,4588.75
1768179600,4588.75,4594.97,4577.49,4581.39
1768180500,4581.39,4584.14,4573.59,4582.7
1768181400,4582.7,4584.27,4571.8,4573.44
1768182300,4573.44,4579.07,4570.12,4570.2
1768183200,4570.2,4575.05,4561.63,4566.86
1768184100,4566.86,4570.11,4564.51,4566.11
1768185000,4566.11,4579.08,4562.42,4578.83
1768185900,4578.83,4582,4573.5,4577.4
1768186800,4577.4,4580.51,4575.08,4578.68
1768187700,4578.68,4581.19,4576.25,4581.03
1768188600,4581.03,4581.35,4572.37,4572.72
1768189500,4572.72,4574.61,4567.69,4570.59
1768190400,4570.59,4571.2,4565.54,4568.63
1768191300,4568.63,4572.16,4567.26,4568.52
1768192200,4568.52,4570.01,4563.34,4567.9
1768193100,4567.9,4570.2,4566.09,4568.57
1768194000,4568.57,4572.21,4566.06,4570.2
1768194900,4570.2,4573.97,4569.6,4572.44
1768195800,4572.44,4582.96,4569.69,4581.68
1768196700,4581.68,4585.03,4578.82,4580.74
1768197600,4580.74,4580.78,4571.41,4572.62
1768198500,4572.62,4575.81,4569.69,4573.63
1768199400,4573.63,4576.37,4571.95,4574.41
1768200300,4574.41,4579.92,4573.89,4578.34
1768201200,4578.34,4584.05,4574.7,4583.37
1768202100,4583.37,4587.62,4578.93,4581.47
1768203000,4581.47,4585.33,4578.57,4583.73
1768203900,4583.73,4589.57,4583.04,4587.61
1768204800,4587.61,4589.4,4581.95,4583.4
1768205700,4583.4,4584.47,4579.35,4583.52
1768206600,4583.52,4589.5,4581.75,4585.48
1768207500,4585.48,4598.34,4585.03,4596.75
1768208400,4596.75,4597.67,4593.27,4597
1768209300,4597,4599.39,4593.93,4596.42
1768210200,4596.42,4596.98,4593.41,4595.26
1768211100,4595.26,4595.39,4587.57,4589.01
1768212000,4589.01,4593.45,4585.98,4592.07
1768212900,4592.07,4594.06,4588.67,4592.43
1768213800,4592.43,4594.54,4586.6,4589.72
1768214700,4589.72,4595.52,4589.64,4594.19
1768215600,4594.19,4594.95,4590.54,4590.9
1768216500,4590.9,4593.93,4583.82,4585.05
1768217400,4585.05,4592.07,4584.36,4592.04
1768218300,4592.04,4592.1,4581.71,4585.16
1768219200,4585.16,4586.71,4579.09,4582.12
1768220100,4582.12,4582.82,4578.45,4582.67
1768221000,4582.67,4586.84,4582.16,4586.22
1768221900,4586.22,4590.63,4585.38,4590.41
1768222800,4590.41,4609.48,4588.56,4606.49
1768223700,4606.49,4611.02,4604.32,4604.88
1768224600,4604.88,4613.22,4604.81,4608.98
1768225500,4608.98,4620.28,4607.84,4615.84
1768226400,4615.84,4617.37,4592.49,4596.41
1768227300,4596.41,4599.49,4584.86,4586.44
1768228200,4586.44,4611.41,4585.02,4604.23
1768229100,4604.23,4608.01,4597.21,4602.01
1768230000,4602.01,4619.39,4601.69,4617.44
1768230900,4617.44,4622.22,4610.31,4619.53
1768231800,4619.53,4627.47,4618.35,4623.48
1768232700,4623.48,4624.9,4617.96,4621.04
1768233600,4621.04,4629.74,4617.45,4629.06
1768234500,4629.06,4630.05,4619.63,4619.98
1768235400,4619.98,4623.17,4607.71,4612.28
1768236300,4612.28,4618.31,4611.99,4616.92
1768237200,4616.92,4618.41,4613.59,4615.34
1768238100,4615.34,4618.4,4611.99,4616.26
1768239000,4616.26,4616.93,4610.62,4613.21
1768239900,4613.21,4620.48,4613.14,4616.43
1768240800,4616.43,4618.5,4608.31,4608.32
1768241700,4608.32,4608.55,4600.32,4605.57
1768242600,4605.57,4610.83,4603.09,4605.82
1768243500,4605.82,4611.13,4603.6,4610.76
1768244400,4610.76,4614.78,4608.61,4613.76
1768245300,4613.76,4617.26,4612.6,4616.83
1768246200,4616.83,4618.87,4613.88,4616.37
1768247100,4616.37,4616.93,4609.14,4611.22
1768248000,4611.22,4611.69,4599.65,4602.96
1768248900,4602.96,4604.49,4599.61,4602.3
1768249800,4602.3,4604.69,4592.35,4592.58
1768250700,4592.58,4599.26,4591.36,4593.54
1768251600,4593.54,4596.94,4590.98,4592.62
1768252500,4592.62,4594.18,4590.77,4593.67
1768253400,4593.67,4595.07,4589.88,4590.38
1768254300,4590.38,4598.74,4589.2,4597.78
1768258800,4597.78,4606.54,4577.51,4577.99
1768259700,4577.99,4588.56,4577.98,4584.41
1768260600,4584.41,4590.19,4583.7,4586.04
1768261500,4586.04,4599.54,4585.65,4598.95
1768262400,4598.95,4599.44,4591.93,4592.71
1768263300,4592.71,4595.72,4587.88,4588.13
1768264200,4588.13,4590.78,4584.3,4586.24
1768265100,4586.24,4592.03,4586.16,4587.22
1768266000,4587.22,4595.77,4581.55,4592.37
1768266900,4592.37,4595.67,4581.34,4581.59
1768267800,4581.59,4587.17,4575.26,4583.21
1768268700,4583.21,4586.03,4577.39,4577.82
1768269600,4577.82,4590.47,4576.61,4586.39
1768270500,4586.39,4587.32,4583.45,4583.73
1768271400,4583.73,4590.32,4581.97,4589.04
1768272300,4589.04,4594.93,4588.97,4594.13
1768273200,4594.13,4599.58,4592.71,4597.82
1768274100,4597.82,4598.76,4594.83,4595.66
1768275000,4595.66,4598.22,4593.46,4593.9
1768275900,4593.9,4595.45,4592.45,4594.07
1768276800,4594.07,4597.96,4593.92,4597.51
1768277700,4597.51,4599.61,4596.48,4597.42
1768278600,4597.42,4599.95,4594.65,4598.81
1768279500,4598.81,4599.45,4596.02,4596.43
1768280400,4596.43,4598.32,4591.77,4594.35
1768281300,4594.35,4601.45,4594.23,4601.27
1768282200,4601.27,4602.03,4585.62,4594.17
1768283100,4594.17,4596.22,4590.98,4592.06
1768284000,4592.06,4592.32,4587.94,4590.33
1768284900,4590.33,4590.79,4582.2,4584.74
1768285800,4584.74,4585.85,4573.4,4575.94
1768286700,4575.94,4583.31,4575.36,4581.7
1768287600,4581.7,4585.43,4579.15,4584.87
1768288500,4584.87,4584.96,4578.91,4583.9
1768289400,4583.9,4587.11,4579.48,4580.23
1768290300,4580.23,4582.58,4577.39,4580.56
1768291200,4580.56,4591.58,4579.38,4587.7
1768292100,4587.7,4592.56,4584.83,4590.06
1768293000,4590.06,4597.01,4589.22,4593.43
1768293900,4593.43,4595.45,4591.68,4592.72
1768294800,4592.72,4595.73,4589.4,4593.95
